Metabolite,PC3_con1,PC3_con2,PC3_con3,PC3_con4,PC3_con5,PC3_con6,PC3_S1,PC3_S2,PC3_S3,PC3_S4,PC3_S5,PC3_S6
metab_5741,13206.26817,21795.7943,13489.68292,19152.47694,28405.42991,10728.50841,48547.44647,62769.48718,54700.69052,77863.7571,56871.54273,61757.52127
metab_5742,18266.04767,27777.00055,23050.38681,25192.04954,36717.34703,0,12754.39081,11578.86752,12154.5535,11525.78611,9240.279353,12139.76191
metab_5743,167920.4841,175835.8201,143124.2473,163046.4483,191792.8253,229542.4802,164365.9234,199026.6544,208211.3331,250497.3204,209879.1229,194963.6644
metab_5744,8440.881,6958.541179,11104.12704,17286.7182,17881.50344,22503.76083,18427.58298,21257.32495,16977.60605,16014.7113,16320.96994,18467.43422
metab_5745,25586.87025,32975.84381,21298.47536,23788.67823,16760.68279,43099.82949,28558.70374,31519.27294,35239.78101,38916.96213,34001.45406,25453.14721
11-Hydroxy-9-Tridecenoic Acid,62230.32707,52984.86691,53372.72581,67783.5084,54216.05505,85501.61895,79127.91901,65046.39565,61804.73524,80238.62328,68054.1829,83525.4773
metab_5747,24157.58681,19529.07819,22816.7886,25210.5708,20547.48692,36588.86534,29653.86497,27311.59909,25425.06089,31128.80372,26668.21171,30692.58458
metab_5748,15711.24612,11762.59999,13684.27788,12911.66895,14463.92148,20654.03859,17486.0783,15922.0148,15433.03765,13942.78084,14942.11806,14212.61084
metab_5749,3751.324352,1498.54884,1674.178249,3478.757143,3252.853678,3509.169161,3454.008601,2268.17496,2730.399766,3682.703776,3339.271913,2974.315994
Styrene,93265.99515,92862.39791,86224.16455,91513.48809,108576.6462,120327.9317,89074.6811,93296.57251,108969.5057,131539.178,111157.7114,99275.78397
metab_5751,34206.30921,23322.46015,20209.29893,49089.63736,34332.92653,0,0,0,0,0,0,0
metab_5752,242366.9441,291778.7008,228943.6214,274603.7021,270526.2829,61224.59003,158614.3577,173387.5619,188355.5302,262951.4975,193149.4892,228113.7124
metab_5753,418362.1034,399803.6524,353565.7671,392824.2735,440938.3049,268072.76,226476.0926,240358.7883,271231.6543,354848.6067,316835.0448,313022.7775
metab_5754,20049.04774,16548.83079,18037.73832,26016.902,24735.55532,7849.966217,18704.2174,28867.76281,29628.1431,41685.13803,32877.44879,38458.36315
metab_5755,97712.84489,134111.9918,85642.93595,93405.0222,176041.5188,574048.896,465019.0144,529810.5367,532398.7037,577026.2074,495873.9681,554935.3027
metab_5756,108759.2678,106031.0924,72400.75588,83295.06562,122068.7602,59007.56242,60201.89978,71071.99207,65294.11042,84950.34709,87590.04557,56686.60219
metab_5757,40015.59932,47555.56413,7075.845298,48739.15457,57847.0358,35884.21003,35206.64743,40848.35836,43506.13422,52496.01129,25989.11442,24954.55883
metab_5758,133001.232,82591.68095,65114.07612,102370.6343,117963.6744,198017.3476,89451.2157,96590.1805,99093.25511,135825.2966,112553.0338,141727.6465
metab_5759,34846.66988,31195.11558,32017.69161,25836.19416,36519.67993,43575.36402,48359.52849,51882.56245,45204.78932,46276.0778,52135.66483,42153.21305
metab_5760,29561.39431,40471.98241,9968.500089,8490.170733,24304.06623,0,0,0,0,0,0,0
metab_5761,49419.15786,52576.68061,6532.7007,38800.32393,35503.49054,71935.70406,46343.53154,144216.5699,49761.17057,27266.98336,80632.51684,32311.37325
metab_5762,821106.2061,585360.4675,486991.1741,1144373.785,1409626.274,1350575.109,492555.608,567090.6928,502795.3057,1165526.197,547839.5526,1061417.236
metab_5763,477016.0852,486808.7898,462891.9029,473392.536,477672.0545,270122.2315,232515.2603,290431.0844,232830.3783,293167.3713,243386.8182,311061.1801
metab_5764,58280.29516,38143.43861,30292.96186,41601.66318,44942.83342,22944.33555,23017.04798,22104.28656,18362.24672,35676.24809,27456.2842,28870.83034
metab_5765,210910.2658,188240.8695,186235.8187,195158.0728,187497.6755,17025.49333,2185.078568,6673.012743,2714.279005,7475.436529,6917.173586,5685.275188
metab_5766,21241.03362,2607.710113,33647.90676,50056.96589,47143.10044,861.9303287,1740.110772,0,0,0,438.5196468,2313.393613
metab_5767,168377.7432,141938.3249,133423.3382,137830.6814,97371.9159,0,0,0,0,0,0,0
metab_5768,11764.75837,22780.81404,22969.98539,39098.6242,9433.57825,0,5480.233393,38699.27752,17588.2646,5543.407677,18659.66845,10184.62971
metab_5769,33070.19724,34162.60327,31890.21228,30378.06515,18763.63159,0,0,833.7317451,0,0,0,0
metab_5770,2808.811466,2960.13857,0,0,0,2723.282984,8108.868874,4988.946998,3550.577665,3887.169511,2884.420308,4952.90124
metab_5771,63923.59126,58546.32317,89656.79592,78023.68062,67527.50608,104494.0838,113012.1344,148901.8731,157587.3512,130894.4826,104995.5227,121739.2606
metab_5772,46938.92435,33266.4541,4969.476702,38072.48155,0,36081.41821,0,23368.08242,0,12315.99022,26931.42212,0
"(8E,10E,12Z)-Octadeca-8,10,12-Trienoylcarnitine",76508.4146,65434.72159,36333.39567,106602.7449,130505.5446,8969.45044,0,1940.542473,0,2911.461876,0,2810.705708
metab_5774,251204.5747,292771.1188,225273.2618,283985.5069,289662.5318,235085.4122,191042.2165,221522.9159,161821.2461,281948.8124,168159.9371,310378.8261
metab_5775,14451.20036,8447.417793,5403.398923,2769.847952,3015.52863,0,0,0,0,0,0,0
metab_5776,107280.9908,88511.80748,81549.209,102307.6566,93281.15647,60134.04294,46820.66886,50277.90812,45366.23884,48493.88497,52618.71777,50524.68921
metab_5777,52360.76081,66608.97921,80816.89839,37903.35417,49302.09301,15636.50091,14600.72009,18338.73636,22607.52561,9852.542448,17370.16183,6897.026697
metab_5778,987.0286781,1275.092181,2795.72033,1098.499889,0,1346.396623,658.6277902,923.4853641,3152.421208,1015.703169,1967.304427,0
metab_5779,597640.4229,526616.3314,349843.2909,480198.4766,609223.0529,336884.7085,316744.6939,281530.3879,267437.1025,484668.8461,376524.5552,414744.7383
metab_5780,1930.051567,2512.977592,1853.212892,1686.415929,1327.051902,519.7382124,165.4622164,137.0962207,1386.007156,929.9423004,1046.17766,366.0948362
metab_5781,6361.522702,4000.618188,0,1633.113844,7588.250342,19825.58817,17139.1618,21291.11283,14606.78086,13801.40571,23310.40098,19983.69712
metab_5782,1876.887958,6756.51266,2340.688291,8183.224386,4477.114904,29012.20281,24004.51098,27178.04058,33319.5771,38124.76551,34527.01012,25061.88882
metab_5783,134241.6848,164867.9072,170272.1596,159671.8362,154753.6523,6424.05736,0,2039.94294,0,0,0,1787.261061
metab_5784,1894.922714,0,1522.014848,7398.753068,3248.557818,10742.6896,7816.085584,6947.270926,8800.900949,3531.912872,14837.49639,9948.982882
Delta-Tocopherol,149492.2599,147239.3775,122806.3569,140315.2307,181597.1432,192047.946,95007.90372,95643.81716,84475.06578,197519.5601,170161.3004,171194.9047
metab_5786,15316.37826,14379.10922,11335.43203,6316.220601,9719.240269,0,0,0,0,0,0,0
metab_5787,39442.178,39619.62744,35286.25331,32341.83527,39413.23204,25963.18138,30862.78219,30382.1849,37844.64778,46347.01176,30506.98025,35450.39646
Tramadol,426000.5206,346291.7878,345476.6514,324596.0127,384604.8203,21627.38162,30579.43006,8815.212232,10218.82543,7552.303649,14742.6835,14375.24682
metab_5789,20549.21956,30139.24295,17622.13391,32949.74555,20826.98751,1467.548316,18600.71966,27209.79168,18936.62429,28271.69889,20406.85082,35254.62413
metab_5790,116634.8136,152800.3548,116278.9544,144701.7603,164059.7514,124381.4103,127207.7391,135337.4901,133757.8192,182325.1319,146176.6031,167492.595
metab_5791,158102.9141,181543.2593,186422.0271,174692.5407,182611.7602,104276.9346,119199.7632,127162.2088,117735.1378,191429.7453,136584.277,169101.0848
metab_5792,22859.72651,31320.9861,27270.39275,33657.2352,37589.66155,115.2938307,69.12670791,307.4351689,178.1365076,184.5732835,112.4754542,86.56762784
metab_5793,112281.6615,83545.0062,100279.2835,89290.60993,128964.7299,1870.273072,1766.54509,2544.8861,0,0,0,5583.749846
metab_5794,16715.76677,9032.272481,0,11051.2062,8560.661849,46751.44904,30510.14974,26324.54641,28767.39035,32879.56407,32277.4198,43040.74061
metab_5795,24816.42643,18700.64869,29242.00577,8092.542458,14374.18914,0,0,0,0,0,0,0
metab_5796,219060.1615,227097.462,209727,238501.3314,223365.992,13543.9199,2805.429232,5262.745398,4856.444474,2853.060557,2579.867055,3680.926792
metab_5797,112393.2431,66516.21521,60164.2096,66658.34602,121119.9912,49099.19715,47847.2068,47257.80204,78275.42295,85597.82469,47009.50601,56775.44189
metab_5798,15720.80683,15395.00061,10201.93772,9232.856381,5857.893895,24806.00803,17429.40579,17601.25172,23149.06678,30641.35289,19852.38877,27264.10042
metab_5799,3565.038793,1189.691488,5492.693817,5354.298071,2296.359265,4659.562519,1443.91969,3113.057729,974.2415356,5295.075761,3588.511524,1851.844116
metab_5800,192636.481,239313.6883,224958.5508,240910.5948,229159.1117,108653.866,151936.882,145144.0503,162752.6278,235435.713,167951.2603,232396.1851
metab_5801,94619.4616,8898.06554,111303.2642,134774.09,120256.2669,692.0400228,199.5331261,0,0,221.536673,0,0
metab_5802,26119.9289,29270.79818,20591.20464,18476.43031,19583.78371,3145.994841,0,0,0,0,0,0
Retaspimycin,155860.3737,118433.1462,85722.03358,81990.50356,156688.9561,94402.01984,15918.7218,138086.6607,169208.7182,131572.2179,156783.432,63432.23856
metab_5804,56023.60525,39169.33089,38809.45968,39517.30421,39822.63339,26849.96792,24805.07161,24835.35057,35953.1725,42940.15815,32544.30158,42454.13429
metab_5805,156187.5595,150728.2122,189373.763,149001.7942,184738.8248,10668.24903,3098.400526,5449.987725,2821.7776,2681.560659,8212.069126,2042.492682
metab_5806,97020.91225,107425.6063,118588.5702,105882.6659,105908.2254,9502.115048,2618.953466,1788.797932,2183.279552,0,0,0
metab_5807,18836.09212,29759.71533,19803.75821,15060.91225,15017.79249,66822.61479,50947.88134,51230.31926,49719.86635,60592.11802,57454.48052,66544.81567
metab_5808,47616.32511,34101.37729,29114.85884,42051.97092,41050.89311,0,0,0,0,0,0,0
metab_5809,238059.6241,260185.4242,243053.3186,246422.6973,242413.6547,28345.85575,6186.62504,5751.77129,15481.9937,7359.202463,17633.97898,6968.80944
metab_5810,27198.52693,21908.92871,14593.15131,5328.517171,16240.46986,54929.7641,64381.07422,50051.76302,56153.23571,67715.83089,49492.96148,63666.50961
metab_5811,30477.00926,8662.154997,4632.445586,11301.46095,2073.033935,0,19448.9541,0,0,0,0,0
metab_5812,36326.98498,55085.59368,24644.98068,24590.99789,30560.81146,0,0,0,0,0,0,0
metab_5813,40954.43879,76058.69714,46317.41568,50210.94784,39560.85304,1262.235447,0,1538.324993,0,0,0,0
metab_5814,352129.6178,283938.6845,236777.4161,318507.3418,302090.6483,142383.4228,104838.5799,99204.33712,110286.5411,156170.1155,115100.7131,109474.8361
metab_5815,15563.01022,14713.68398,14442.4489,15194.69232,18137.93023,0,0,0,0,0,0,0
metab_5816,32235.30954,21246.92014,17147.24334,31339.94337,39832.23697,10431.96101,20814.79158,10236.99227,10323.26704,13090.55743,12515.85064,11821.21698
metab_5817,110294.7656,115053.4366,83541.03395,87523.55541,107405.7363,70819.83524,54915.83553,69253.93648,76760.19627,102412.9067,61295.40841,75701.82122
metab_5818,130565.9363,132162.88,124969.5948,125179.7051,132708.8261,11494.27364,5880.309973,0,0,0,9387.20009,3679.003663
metab_5819,7428.748591,12725.56841,4689.133524,11965.31659,10596.21078,40371.93195,48380.74821,48739.66912,49582.10901,33043.73502,41851.49884,55040.14232
metab_5820,7188.87199,0,0,5699.469281,9614.219071,14053.01668,7809.163405,5750.414359,6196.552627,20983.25391,2826.253278,10595.37932
metab_5821,109762.4752,139916.0876,145193.5574,113825.2496,154537.2091,40135.57245,22296.53105,27590.08717,36655.2998,29067.82497,22296.00215,24381.29902
metab_5822,56564.7038,46383.33191,37577.80443,72486.94064,65809.10788,96858.68177,61887.54252,63658.4084,53492.6646,145312.4791,63343.66057,114627.8042
metab_5823,1448.006149,0,0,0,0,2181.209841,164013.2536,2669.28614,0,1944.02024,1117.542815,0
Sphingosine,2118913.546,1727277.646,1244747.488,1749352.02,2091047.654,1325582.898,1155068.596,1167655.81,1291959.293,2009868.844,1135199.516,1816357.074
metab_5825,160216.4532,153094.0359,94305.86211,111298.5993,111440.2676,52249.84973,30526.82775,45265.57694,42821.04299,41091.97741,41317.14976,48073.99895
metab_5826,28403.60712,32936.97225,18255.91905,26897.06622,30202.54576,9168.660464,14553.06065,15837.22698,13116.58412,24503.35686,12496.37403,15874.68942
metab_5827,23321.04499,18435.24745,13526.08118,16450.49048,18889.78313,9354.296542,10310.6844,8280.691905,10643.09934,16940.79885,11593.08941,15276.68321
metab_5828,47150.03819,50142.57186,47547.73614,51488.75496,52683.2012,45300.95157,44080.67707,43900.17717,42633.27211,57628.07258,42924.40974,48052.88989
metab_5829,66677.64989,61585.68355,69135.15953,68513.61702,54707.29706,5130.206209,0,0,2485.217336,0,0,0
metab_5830,21326.93088,28491.445,32195.25738,24191.14325,27891.8928,31966.85818,29739.59702,26491.23218,20635.73537,38752.03324,19376.4433,21234.74713
metab_5831,33093.09992,55099.28161,59279.9121,45328.15149,55066.38922,40207.06205,94049.63788,119088.0266,118170.631,65282.72596,123596.4031,74508.84682
metab_5832,12318.43276,20566.20988,25480.65306,10674.71692,12765.4357,6941.918673,2882.331816,9028.866434,6952.616464,1591.5369,2569.062798,1226.337176
Threonyllysine,216645.6148,205714.4556,165809.5188,174086.2917,193819.8546,41227.41126,18763.43679,32992.71511,33605.80995,38639.19418,41406.79425,14358.69204
metab_5834,3045.210652,1608.971551,2348.281357,1911.936674,775.0986058,1057.482416,2935.683456,4139.603114,4394.351472,5087.967072,4803.414672,3144.918615
metab_5835,0,0,0,0,0,0,3019.724707,3051.787409,10414.09603,4247.227835,0,0
metab_5836,56385.78333,35292.62069,31893.70455,32581.28188,39912.39447,47693.23232,48814.94604,41056.54258,40268.66997,56424.13358,49688.67932,46969.77282
metab_5837,68622.80033,51004.17085,43419.658,46858.02796,48254.33674,41328.08548,38745.19132,45533.717,45037.22485,77038.87585,53997.44206,51376.21521
metab_5838,276170.7196,277154.4257,125514.7405,193252.268,189838.6823,0,0,251.1625545,0,340.6051151,0,0
metab_5839,6938.745024,5982.336832,6408.946162,7006.526895,9578.524965,0,0,0,0,0,0,0
metab_5840,2559852.722,2233336.077,2005216.85,1935400.09,2216010.436,216857.5181,253740.109,126143.3578,137252.357,154523.9398,146606.6399,127112.1503
metab_5841,64128.53455,55299.28643,49374.29396,50873.63256,56959.532,75968.47346,152223.6722,70186.48648,71079.58263,89989.30374,94452.26728,78438.58516
metab_5842,1038.594189,838.7913923,459.6348029,619.6554599,0,0,832.8026343,1569.728558,1389.237068,0,807.7276888,2605.194497
metab_5843,60969.50386,49483.72189,43792.89974,57710.42692,59634.56791,53483.78548,44492.81545,49610.57397,59793.82748,44030.92016,39477.04814,46216.43263
metab_5844,93165.32464,105565.387,109348.628,97055.26929,109656.9572,128954.9038,79311.73212,101522.009,89996.1119,87959.67158,91108.64924,74402.22693
metab_5845,67162.56717,34361.63257,48108.93779,131817.9549,62711.47825,0,46.22009842,0,1178.359618,0,0,0
metab_5846,72437.85961,57056.69171,46672.07893,38920.56279,48272.31221,72498.66937,129786.2821,76638.42277,66005.12961,86151.7289,86215.12904,73973.58277
metab_5847,8135.542076,11494.52816,9249.434178,10377.57891,7104.257006,18235.34045,14356.88266,17269.06876,15109.36755,21277.31637,16910.33857,16796.9123
metab_5848,2477.882089,2898.497648,2210.299621,2096.266305,3595.533454,3406.491033,4721.445072,3086.991181,3362.76815,4075.465529,3760.742872,4161.154474
metab_5849,4185.922125,6423.966924,5419.034262,7762.134411,5099.772602,937.2761263,3437.216579,3847.495355,3993.559711,6775.754511,4270.106095,5589.225175
metab_5850,394.0255577,234.8257421,224.7372118,124.7007036,272.0777881,455.9180045,669.7425199,645.9822092,581.6257766,372.1518014,474.5354002,547.0756013
metab_5851,34670.32771,31028.81655,38943.43131,37798.32118,36453.1635,34613.67388,48833.11002,60576.10917,46866.49852,45642.67452,34935.83727,54359.82371
17-Aag,1574988.548,2824321.305,1109334.89,2929224.843,632606.6914,1831149.697,492865.6411,2550402.829,749748.8767,1161254.31,1002089.571,2721575.334
metab_5853,15486.77551,17610.18927,38970.25703,23354.80849,28788.13531,9629.067221,7799.404369,13779.5217,7576.280635,8975.577744,12231.49427,2048.588073
metab_5854,144710.6091,123120.828,120476.7524,119381.9426,156850.1918,112390.3383,57845.64032,65519.84141,78523.61443,92297.06019,60520.60816,82081.33196
metab_5855,84889.47185,94080.0572,78557.16794,90911.25093,100770.802,7927.715836,0,0,1710.60684,4911.29642,4139.413871,2429.331333
metab_5856,13527.62631,11457.28523,14141.8638,13247.34336,10332.88952,17859.64128,14479.67716,15374.60218,17994.16111,16156.51424,13845.56174,17187.97972
(+/-)-Myristoylcarnitine,324695.2671,258180.222,204202.3949,352510.751,390676.9706,609825.5835,387193.3694,452599.3789,403974.9966,690023.5503,450877.8551,529338.612
metab_5858,638185.2408,544601.9557,626047.8678,776875.5196,1071210.254,392201.8771,353354.2868,381323.3921,338602.1903,661759.6783,358299.8672,452389.1223
metab_5859,4090.242992,1878.140069,4109.034484,3080.094862,4705.998938,4782.800188,4590.663792,4998.276425,3508.242448,4530.898173,5255.662651,6909.398287
metab_5860,9546.361713,10593.28425,10551.88476,9152.967938,10980.42705,0,0,0,0,0,0,0
metab_5861,4409.338388,8687.095586,5911.994232,7441.173404,16712.59727,5657.203303,16322.49299,15854.50004,15914.99919,15015.11833,15473.76229,17406.60798
metab_5862,76268.29182,73203.48449,65398.05065,80483.61074,69528.47136,2678.925701,0,1242.332942,0,3002.755848,0,0
metab_5863,21030.71935,21391.16158,22081.14125,22842.90381,17411.31554,0,0,0,0,0,0,0
metab_5864,11586.88276,7153.159238,9638.694139,10675.20231,11041.54441,9176.386196,6931.220382,9420.355399,7700.244791,11467.52188,11603.37238,8978.819944
D-Erythro-Sphingosine C-17,96745.15162,88319.7608,65177.20324,95148.34471,96983.0146,67537.22868,54892.23353,60956.7659,69933.92941,75890.00651,61510.14582,90641.04368
metab_5866,60989.33794,45145.0346,46566.11494,68957.82343,38400.33009,8822.368412,5530.474057,3594.280052,2738.983806,5281.349041,6520.429961,1838.735747
metab_5867,17821.97928,33334.03048,24657.61516,28367.01034,11576.70833,0,0,0,0,0,0,0
metab_5868,85269.7319,85557.99077,89805.57115,91497.14041,90140.18298,0,5111.080906,0,0,0,0,0
metab_5869,174092.8467,119064.5522,72263.49758,189750.6293,70592.47689,297061.7936,247876.5808,150993.12,58466.06117,107324.6034,118837.4846,428131.5919
metab_5870,7048.199019,3732.628387,6417.68676,12958.08572,4907.928105,0,0,0,0,0,0,0
metab_5871,0,3580.42501,7730.430395,1350.023776,3399.835762,0,0,0,0,0,0,0
metab_5872,13379.63933,12854.03178,12277.05712,15832.80099,15433.40659,1916.767933,3961.315508,3317.546582,557.4211261,1449.907149,3663.288214,2235.974338
metab_5873,1712.018673,2418.151261,1839.183611,3042.418646,929.7103785,0,231.1216534,1215.690916,1031.733007,607.5365638,1562.771884,1978.504464
metab_5874,68827.37462,66076.79001,72214.88831,65690.22811,75773.09755,7395.484391,0,0,2740.504959,0,5241.115837,0
metab_5875,17287.09967,21555.49611,17670.66069,23623.69334,22764.82967,0,0,0,0,0,0,0
metab_5876,0,0,0,1227.95705,0,46096.62099,36062.77792,39688.59183,42724.38857,54329.16273,44587.48859,65566.96418
metab_5877,25572.36915,14370.46373,11247.32852,18580.23062,20055.11523,20657.17835,10365.17521,9388.664489,5943.848477,17106.85335,4177.72624,29488.82229
metab_5878,57835.17039,35533.15001,37442.10753,41342.58307,35277.60388,0,0,0,0,0,0,0
Sphinganine,1094296.886,937596.7831,693572.1038,818804.9824,828197.0736,720512.7838,635504.5609,565482.5218,548866.2438,828059.2789,631815.7086,822254.4595
